productId,platform,brand,productName,displayNameCandidate,changed,changeType,riskLevel,reason
620,musinsa,scinic,슈퍼 액티브 에어리 썬스틱 15g 2EA,슈퍼 액티브 에어리 썬스틱 15g 2EA,False,NO_CHANGE,safe,
1370,oliveyoung,토코보,토코보 블러 피니쉬 선 쿠션 SPF50+ PA++++13g 2종,토코보 블러 피니쉬 선 쿠션 SPF50+ PA++++13g 2종,False,NO_CHANGE,safe,
1057,oliveyoung,차앤박,[긴급진정]차앤박(CNP) 퀵수딩 S.O.S 마스크 트리플 기획 (본품1매x3+1매 증정),[긴급진정]차앤박(CNP) 퀵수딩 S.O.S 마스크 트리플 기획 (본품1매x3+1매 증정),False,NO_CHANGE,safe,
284,oliveyoung,스킨푸드,스킨푸드 수비드 마스크시트 1매 10종 중 택1,스킨푸드 수비드 마스크시트 1매 10종 중 택1,False,NO_CHANGE,safe,
804,oliveyoung,우르오스,[베스트 올인원]우르오스 올인원 200ml 2종 택 1,[베스트 올인원]우르오스 올인원 200ml 2종 택 1,False,NO_CHANGE,safe,
812,oliveyoung,랑벨,랑벨 내츄럴 딥 클렌징 오일 205ml 기획 (+클렌징오일 23ml),랑벨 내츄럴 딥 클렌징 오일 205ml 기획 (+클렌징오일 23ml),False,NO_CHANGE,safe,
826,oliveyoung,더샘,[1+1] 더샘 내추럴 마스크팩 1매 (병풀/오이/쌀/아보카도/티트리 5종 택 1),더샘 내추럴 마스크팩 1매 (병풀/오이/쌀/아보카도/티트리 5종 택 1),True,REMOVE_LEADING_PROMO_BRACKET,review,[1+1]
1125,oliveyoung,차앤박,차앤박(CNP) 프로폴리스 에너지 앰플 미스트 250ml,차앤박(CNP) 프로폴리스 에너지 앰플 미스트 250ml,False,NO_CHANGE,safe,
521,oliveyoung,더마픽스,[퀵-밀착 특허 콜라겐] 더마픽스 페이턴트 퍼포먼스 리얼콜라겐 5매 (3종 택1),[퀵-밀착 특허 콜라겐] 더마픽스 페이턴트 퍼포먼스 리얼콜라겐 5매 (3종 택1),False,NO_CHANGE,safe,
1309,oliveyoung,온그리디언츠,[광채피부팩] 온그리디언츠 스킨 베리어 카밍 마스크팩 5매(+1매 증정기획),[광채피부팩] 온그리디언츠 스킨 베리어 카밍 마스크팩 5매,True,REMOVE_GIFT_SUFFIX,review,(+1매 증정기획)
801,oliveyoung,피캄,[화해 트러블1위] 피캄 베리어 사이클 토너패드 60매 (+60매 리필기획),[화해 트러블1위] 피캄 베리어 사이클 토너패드 60매 (+60매 리필기획),False,NO_CHANGE,safe,
1077,oliveyoung,폴라초이스,[화잘먹/단독기획]폴라초이스 바하 리퀴드 엑스폴리언트 118ml 기획 (+바하 리퀴드 30ml),폴라초이스 바하 리퀴드 엑스폴리언트 118ml 기획 (+바하 리퀴드 30ml),True,REMOVE_LEADING_PROMO_BRACKET,review,[화잘먹/단독기획]
922,oliveyoung,조선미녀,[화잘먹/쌀알춘식이스트레스볼] 조선미녀 맑은쌀 선크림 50ml 2입 기획,[화잘먹/쌀알춘식이스트레스볼] 조선미녀 맑은쌀 선크림 50ml 2입 기획,False,NO_CHANGE,safe,
